user_id,item_id,story,casting,direction,images,music,rating
0CzBUdiCeHrNb4xmSMt7/,330798,1,3,1,1,3,2.0
0CzBUdiCeHrNb4xmSMt7/,337197,1,5,1,3,3,2.0
0CzBUdiCeHrNb4xmSMt7/,347542,1,3,1,3,3,3.0
0CzBUdiCeHrNb4xmSMt7/,337962,3,1,1,1,3,2.0
0CzBUdiCeHrNb4xmSMt7/,341090,3,3,3,5,3,2.0
0CzBUdiCeHrNb4xmSMt7/,329107,3,3,1,3,3,2.0
0CzBUdiCeHrNb4xmSMt7/,343977,3,3,3,3,3,2.0
0CzBUdiCeHrNb4xmSMt7/,339856,5,3,3,3,3,5.0
0CzBUdiCeHrNb4xmSMt7/,338721,1,3,1,3,3,2.0
0CzBUdiCeHrNb4xmSMt7/,332244,1,1,1,1,3,1.0
0CzBUdiCeHrNb4xmSMt7/,335747,1,1,1,3,3,2.0
0CzBUdiCeHrNb4xmSMt7/,342049,3,3,3,3,3,1.0
0CzBUdiCeHrNb4xmSMt7/,329887,1,1,1,1,3,1.0
0CzBUdiCeHrNb4xmSMt7/,343488,1,3,1,3,3,2.0
0CzBUdiCeHrNb4xmSMt7/,327991,1,3,1,1,3,1.0
0CzBUdiCeHrNb4xmSMt7/,341074,3,3,3,3,3,4.0
0CzBUdiCeHrNb4xmSMt7/,341532,3,5,5,3,3,4.0
0Ks.zdyddD79RZ5kXBAU3A--/,161586,3,3,3,3,3,5.0
0Ks.zdyddD79RZ5kXBAU3A--/,327543,3,3,3,3,3,5.0
0Ks.zdyddD79RZ5kXBAU3A--/,332551,3,3,3,3,1,4.0
0Ks.zdyddD79RZ5kXBAU3A--/,325799,3,5,3,3,3,4.0
0Ks.zdyddD79RZ5kXBAU3A--/,333670,3,3,3,3,3,3.0
0Ks.zdyddD79RZ5kXBAU3A--/,329493,1,3,3,3,3,4.0
0Ks.zdyddD79RZ5kXBAU3A--/,327912,3,3,3,3,3,2.0
0Ks.zdyddD79RZ5kXBAU3A--/,331109,3,3,3,3,5,5.0
0Ks.zdyddD79RZ5kXBAU3A--/,326216,3,3,3,3,3,4.0
0Ks.zdyddD79RZ5kXBAU3A--/,329807,3,3,3,3,3,5.0
0Ks.zdyddD79RZ5kXBAU3A--/,329124,3,3,3,3,3,5.0
0Ks.zdyddD79RZ5kXBAU3A--/,322994,3,3,3,3,3,4.0
0Ks.zdyddD79RZ5kXBAU3A--/,333252,3,3,3,3,3,5.0
0Ks.zdyddD79RZ5kXBAU3A--/,329055,3,3,3,3,3,3.0
0Ks.zdyddD79RZ5kXBAU3A--/,325624,3,3,3,3,3,4.0
0Ks.zdyddD79RZ5kXBAU3A--/,329293,3,1,3,3,3,3.0
0Ks.zdyddD79RZ5kXBAU3A--/,334507,3,3,3,3,3,2.0
0Ks.zdyddD79RZ5kXBAU3A--/,323987,3,3,3,3,5,5.0
0Ks.zdyddD79RZ5kXBAU3A--/,236086,3,3,3,3,1,5.0
0Ks.zdyddD79RZ5kXBAU3A--/,327914,3,3,3,3,3,2.0
0lM8DQaFdDqmh_VMa7d5/,336481,3,5,3,3,3,4.0
0lM8DQaFdDqmh_VMa7d5/,336448,3,3,3,3,3,4.0
0lM8DQaFdDqmh_VMa7d5/,339967,5,5,5,5,3,3.0
0lM8DQaFdDqmh_VMa7d5/,334235,5,3,3,3,3,4.0
0lM8DQaFdDqmh_VMa7d5/,340151,5,5,5,3,5,4.0
0lM8DQaFdDqmh_VMa7d5/,337733,3,3,3,3,3,4.0
0lM8DQaFdDqmh_VMa7d5/,338090,5,5,5,3,3,5.0
0lM8DQaFdDqmh_VMa7d5/,339180,1,3,3,3,3,3.0
0lM8DQaFdDqmh_VMa7d5/,340828,3,3,3,3,3,3.0
0lM8DQaFdDqmh_VMa7d5/,342575,3,3,3,3,3,3.0
0lM8DQaFdDqmh_VMa7d5/,339354,1,3,1,1,3,2.0
0lM8DQaFdDqmh_VMa7d5/,343336,3,3,5,3,3,4.0
0lM8DQaFdDqmh_VMa7d5/,341701,5,3,3,3,3,4.0
0lM8DQaFdDqmh_VMa7d5/,343946,3,3,1,3,3,2.0
0lM8DQaFdDqmh_VMa7d5/,343527,3,3,3,3,3,4.0
0lM8DQaFdDqmh_VMa7d5/,341804,3,3,3,3,3,2.0
0lM8DQaFdDqmh_VMa7d5/,336897,3,1,1,1,1,3.0
0lM8DQaFdDqmh_VMa7d5/,335594,3,5,3,3,3,4.0
0lM8DQaFdDqmh_VMa7d5/,341641,5,3,5,3,3,4.0
0lM8DQaFdDqmh_VMa7d5/,341643,1,3,1,3,3,2.0
1g0giPOSZyO3A7s.xOk_SVI-/,329605,5,3,5,3,3,4.0
1g0giPOSZyO3A7s.xOk_SVI-/,342158,3,3,3,5,3,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,161771,1,3,1,3,3,2.0
1g0giPOSZyO3A7s.xOk_SVI-/,338475,3,3,1,1,1,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,327991,3,3,3,3,3,2.0
1g0giPOSZyO3A7s.xOk_SVI-/,329400,1,1,1,1,3,1.0
1g0giPOSZyO3A7s.xOk_SVI-/,330569,1,1,1,1,1,1.0
1g0giPOSZyO3A7s.xOk_SVI-/,333193,5,3,3,5,3,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,334058,5,3,5,3,3,4.0
1g0giPOSZyO3A7s.xOk_SVI-/,331380,5,3,5,5,3,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,7246,3,3,5,5,3,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,339915,3,5,5,3,1,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,322281,3,3,3,5,3,4.0
1g0giPOSZyO3A7s.xOk_SVI-/,1281,5,5,5,3,3,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,326203,1,3,3,3,1,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,330418,5,3,5,5,3,4.0
1g0giPOSZyO3A7s.xOk_SVI-/,321979,5,1,3,3,3,4.0
1g0giPOSZyO3A7s.xOk_SVI-/,340494,1,5,1,3,3,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,9995,5,3,5,3,3,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,336605,3,5,5,3,3,4.0
2rC3S1GcZzc5GW2gWA--/,337910,5,3,5,3,3,4.0
2rC3S1GcZzc5GW2gWA--/,336698,3,5,3,5,5,2.0
2rC3S1GcZzc5GW2gWA--/,339115,3,5,5,3,3,4.0
2rC3S1GcZzc5GW2gWA--/,336592,3,5,3,3,3,4.0
2rC3S1GcZzc5GW2gWA--/,338336,5,5,5,3,3,4.0
2rC3S1GcZzc5GW2gWA--/,346540,3,3,5,5,5,4.0
2rC3S1GcZzc5GW2gWA--/,348084,1,3,1,1,3,4.0
2rC3S1GcZzc5GW2gWA--/,341586,5,3,5,3,3,4.0
2rC3S1GcZzc5GW2gWA--/,343365,3,1,3,3,3,3.0
2rC3S1GcZzc5GW2gWA--/,340335,3,5,5,3,3,4.0
2rC3S1GcZzc5GW2gWA--/,340078,5,5,5,3,3,3.0
2rC3S1GcZzc5GW2gWA--/,334208,1,5,3,3,3,3.0
2rC3S1GcZzc5GW2gWA--/,349260,3,3,3,3,3,4.0
2rC3S1GcZzc5GW2gWA--/,343712,3,5,5,3,3,4.0
2rC3S1GcZzc5GW2gWA--/,340852,1,3,1,3,3,3.0
2rC3S1GcZzc5GW2gWA--/,336481,3,3,5,3,3,4.0
2rC3S1GcZzc5GW2gWA--/,344361,5,3,3,3,3,4.0
2rC3S1GcZzc5GW2gWA--/,337962,5,5,5,3,3,3.0
2rC3S1GcZzc5GW2gWA--/,336755,3,3,3,3,3,3.0
2rC3S1GcZzc5GW2gWA--/,336174,3,3,3,3,3,4.0
3bkYu5yefHj8OoJVC7PtpQ--/,321911,5,5,5,5,3,4.0
3bkYu5yefHj8OoJVC7PtpQ--/,332673,1,3,1,1,3,3.0
3bkYu5yefHj8OoJVC7PtpQ--/,16122,1,1,1,1,3,1.0
3bkYu5yefHj8OoJVC7PtpQ--/,85364,3,3,3,3,3,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,333833,1,3,1,5,3,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,162168,1,3,5,5,3,3.0
3bkYu5yefHj8OoJVC7PtpQ--/,332681,1,3,1,3,3,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,332598,5,3,5,5,3,3.0
3bkYu5yefHj8OoJVC7PtpQ--/,318846,1,1,1,1,3,1.0
3bkYu5yefHj8OoJVC7PtpQ--/,332566,1,1,1,1,3,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,330690,5,3,5,5,3,3.0
3bkYu5yefHj8OoJVC7PtpQ--/,332678,1,5,5,5,3,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,334875,3,3,1,3,3,1.0
3bkYu5yefHj8OoJVC7PtpQ--/,333641,1,1,1,3,3,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,335133,1,3,1,1,3,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,331973,1,1,1,5,3,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,332005,1,5,1,3,3,4.0
3bkYu5yefHj8OoJVC7PtpQ--/,332521,3,3,1,5,3,1.0
3bkYu5yefHj8OoJVC7PtpQ--/,331467,1,1,1,3,3,3.0
3bkYu5yefHj8OoJVC7PtpQ--/,333057,1,5,1,1,3,2.0
5FrGCtKSZy.HI.FdBafUeGoo/,345422,3,3,5,5,5,4.0
5FrGCtKSZy.HI.FdBafUeGoo/,327912,3,5,3,3,5,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,339156,5,5,5,5,3,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,344361,1,5,1,3,3,2.0
5FrGCtKSZy.HI.FdBafUeGoo/,341728,3,5,5,3,3,4.0
5FrGCtKSZy.HI.FdBafUeGoo/,86718,3,5,5,5,3,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,342984,5,5,5,3,5,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,327204,3,5,5,3,3,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,343365,3,5,5,3,5,4.0
5FrGCtKSZy.HI.FdBafUeGoo/,343523,3,5,3,3,3,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,341884,3,5,3,5,3,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,344222,5,5,5,3,3,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,337503,3,3,3,3,5,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,345692,3,5,3,3,3,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,330245,5,5,3,3,3,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,338319,3,5,3,3,3,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,343176,3,5,3,3,5,4.0
5FrGCtKSZy.HI.FdBafUeGoo/,345554,3,5,3,3,3,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,342623,5,5,5,3,3,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,342733,3,5,5,3,3,5.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,340064,3,5,1,1,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,341452,3,5,3,3,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,343456,3,5,3,3,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,341374,3,1,3,3,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,338649,5,5,5,3,3,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,343721,3,5,3,3,3,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,343529,5,5,5,5,3,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,341523,3,5,3,3,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,342205,3,3,5,5,3,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,343507,5,5,5,5,3,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,341611,3,5,5,5,3,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,340851,1,3,3,5,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,344429,1,5,3,3,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,339915,3,5,5,5,3,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,341293,3,3,3,3,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,342478,3,5,3,3,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,340512,3,5,3,3,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,342338,5,5,5,3,3,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,344450,3,3,3,3,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,339228,3,3,3,3,3,3.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,327916,1,5,1,1,1,2.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,332026,1,3,3,3,3,3.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,162057,3,5,5,3,3,5.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,326536,3,1,1,3,3,3.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,321121,1,3,1,3,3,4.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,324256,3,5,3,3,3,4.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,239779,5,3,5,3,1,4.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,161850,3,3,3,3,3,4.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,160133,3,5,5,3,3,4.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,20034,3,3,3,3,5,5.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,331111,1,1,5,3,3,3.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,328546,3,3,1,3,3,4.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,327839,1,5,3,3,3,4.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,326203,3,3,5,3,3,5.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,319038,1,3,1,3,3,3.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,2154,3,3,3,3,3,3.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,18187,3,3,3,3,3,3.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,326246,5,5,5,5,5,5.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,329291,3,5,1,3,1,2.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,241370,1,3,1,3,1,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,324252,3,3,3,3,3,3.0
7XiR5NKdbCHrkcg86RtxSYY-/,327925,1,3,1,3,3,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,324028,3,1,3,5,3,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,240267,3,3,5,5,3,3.0
7XiR5NKdbCHrkcg86RtxSYY-/,331816,5,5,5,3,3,5.0
7XiR5NKdbCHrkcg86RtxSYY-/,322922,1,3,3,3,3,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,159857,3,3,3,3,3,1.0
7XiR5NKdbCHrkcg86RtxSYY-/,238161,3,5,3,3,5,3.0
7XiR5NKdbCHrkcg86RtxSYY-/,321766,5,5,3,3,3,4.0
7XiR5NKdbCHrkcg86RtxSYY-/,239553,3,3,3,3,3,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,239785,3,3,5,5,3,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,324789,5,5,5,3,3,3.0
7XiR5NKdbCHrkcg86RtxSYY-/,322731,1,3,1,3,3,1.0
7XiR5NKdbCHrkcg86RtxSYY-/,320059,1,1,1,3,3,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,322931,3,5,3,3,3,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,322605,3,5,5,3,3,4.0
7XiR5NKdbCHrkcg86RtxSYY-/,16247,3,3,3,3,3,4.0
7XiR5NKdbCHrkcg86RtxSYY-/,161819,3,3,1,1,3,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,318646,1,3,3,3,3,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,322041,5,3,5,5,3,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,241894,3,5,5,3,5,5.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,335122,1,5,1,3,3,3.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,6006,5,5,5,5,3,5.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,324203,5,5,5,3,3,3.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,236576,1,5,1,1,3,3.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,334516,3,5,5,5,3,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,332244,5,5,5,3,3,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,159595,5,5,3,3,3,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,321821,5,5,5,5,3,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,2050,3,5,3,3,3,5.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,328493,3,3,3,3,3,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,333252,3,5,3,3,3,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,323638,5,5,5,5,3,5.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,83416,5,5,3,3,3,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,323681,5,5,5,5,5,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,237101,3,5,5,5,3,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,237373,5,5,5,5,3,5.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,327925,5,5,5,5,3,5.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,327838,1,5,5,5,3,3.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,334855,5,5,5,5,3,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,341849,3,5,3,3,3,5.0
9QziJTuCdDrtECq39.yTfEtKhw--/,343237,1,3,1,3,3,3.0
9QziJTuCdDrtECq39.yTfEtKhw--/,339309,3,3,5,3,3,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,338081,1,1,1,3,3,3.0
9QziJTuCdDrtECq39.yTfEtKhw--/,339180,5,3,5,1,3,5.0
9QziJTuCdDrtECq39.yTfEtKhw--/,338137,3,5,3,3,3,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,343639,3,3,3,3,3,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,330179,3,3,3,3,3,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,332430,1,3,3,5,3,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,342785,5,5,5,3,5,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,339230,5,5,5,3,3,5.0
9QziJTuCdDrtECq39.yTfEtKhw--/,330912,5,3,5,3,3,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,333627,3,3,3,3,3,3.0
9QziJTuCdDrtECq39.yTfEtKhw--/,342363,3,3,5,3,3,5.0
9QziJTuCdDrtECq39.yTfEtKhw--/,340151,1,1,1,1,3,3.0
9QziJTuCdDrtECq39.yTfEtKhw--/,340493,1,1,1,3,3,3.0
9QziJTuCdDrtECq39.yTfEtKhw--/,341611,3,3,1,3,5,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,332390,1,3,1,1,3,3.0
9QziJTuCdDrtECq39.yTfEtKhw--/,342623,1,5,1,1,1,2.0
9QziJTuCdDrtECq39.yTfEtKhw--/,333520,1,3,1,1,3,2.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,322385,5,3,5,3,3,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,162764,1,5,1,3,3,3.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,18189,5,5,5,5,3,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,16993,3,5,5,5,3,5.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,322311,3,5,5,5,3,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,324445,1,3,1,5,3,3.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,319046,5,3,5,3,3,5.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,18931,5,5,5,3,3,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,159875,5,3,5,3,3,5.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,326039,3,3,5,3,3,3.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,320424,5,5,5,3,3,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,329605,5,3,5,3,3,5.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,320487,1,1,1,1,3,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,83647,5,3,5,3,3,5.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,28680,5,3,5,3,3,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,25222,1,3,1,5,3,3.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,4801,3,3,5,3,3,5.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,324479,5,3,5,5,3,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,322769,3,3,3,3,3,3.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,51658,1,3,5,5,3,4.0
A6Bt9oqedCAzAHo8nQ--/,331403,5,5,5,3,3,5.0
A6Bt9oqedCAzAHo8nQ--/,332281,1,1,1,1,3,2.0
A6Bt9oqedCAzAHo8nQ--/,324246,5,3,3,3,3,4.0
A6Bt9oqedCAzAHo8nQ--/,327707,3,5,3,3,3,4.0
A6Bt9oqedCAzAHo8nQ--/,327936,3,5,3,3,3,3.0
A6Bt9oqedCAzAHo8nQ--/,324954,5,5,5,3,3,4.0
A6Bt9oqedCAzAHo8nQ--/,322083,5,5,5,5,3,4.0
A6Bt9oqedCAzAHo8nQ--/,323799,5,3,5,3,3,4.0
A6Bt9oqedCAzAHo8nQ--/,324932,3,5,3,3,3,2.0
A6Bt9oqedCAzAHo8nQ--/,323360,5,5,5,3,3,4.0
A6Bt9oqedCAzAHo8nQ--/,322731,3,3,3,3,3,3.0
A6Bt9oqedCAzAHo8nQ--/,327031,5,5,5,5,3,5.0
A6Bt9oqedCAzAHo8nQ--/,333828,3,5,5,3,3,4.0
A6Bt9oqedCAzAHo8nQ--/,328120,3,3,5,3,3,4.0
A6Bt9oqedCAzAHo8nQ--/,10814,5,5,5,3,3,5.0
A6Bt9oqedCAzAHo8nQ--/,319347,1,3,3,3,3,3.0
A6Bt9oqedCAzAHo8nQ--/,239600,5,3,5,3,3,5.0
A6Bt9oqedCAzAHo8nQ--/,335516,5,5,5,3,3,4.0
A6Bt9oqedCAzAHo8nQ--/,325622,5,5,5,5,3,5.0
A6Bt9oqedCAzAHo8nQ--/,329299,5,5,5,3,3,5.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,341611,3,5,3,3,3,4.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,325032,3,3,3,3,1,3.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,327455,3,3,3,3,3,3.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,325627,3,3,5,5,3,4.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,324443,1,5,1,5,3,2.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,324789,3,3,1,3,3,3.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,324286,3,3,5,5,3,4.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,332812,5,3,3,3,3,5.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,327839,3,1,1,3,3,3.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,326741,3,3,3,3,5,3.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,327122,1,5,1,1,3,3.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,326053,3,1,1,3,3,1.0
